name,type,novel,bases,community,degree,betweenness,planet
Народ,onym,Час Быка,1,627,0.0,0.0,Нейтр/Космос
Ино,onym,Час Быка,1,628,0.0005896226415094339,0.0,Нейтр/Космос
Кау,onym,Час Быка,1,628,0.0005896226415094339,0.0,Нейтр/Космос
Случай,onym,Час Быка,1,629,0.0,0.0,Нейтр/Космос
Передачу,onym,Час Быка,1,49,0.0005896226415094339,0.0,Нейтр/Космос
Хороши,onym,Час Быка,1,630,0.0,0.0,Нейтр/Космос
Долой,onym,Час Быка,1,85,0.0023584905660377358,0.0,Нейтр/Космос
Диктор,onym,Час Быка,1,85,0.0023584905660377358,0.0,Нейтр/Космос
Стражей,onym,Час Быка,1,85,0.0023584905660377358,0.0,Нейтр/Космос
Норином,onym,Час Быка,1,631,0.0011792452830188679,0.0,Нейтр/Космос
Тивисой,onym,Час Быка,1,631,0.0011792452830188679,0.0,Нейтр/Космос
Неей,onym,Час Быка,1,631,0.0011792452830188679,0.0,Нейтр/Космос
Ругань,onym,Час Быка,1,632,0.0,0.0,Нейтр/Космос
Гитлер,onym,Час Быка,1,633,0.0,0.0,Нейтр/Космос
Подбором,onym,Час Быка,1,634,0.0011792452830188679,1.3914398619691658e-06,Нейтр/Космос
Группы,onym,Час Быка,1,634,0.0005896226415094339,0.0,Нейтр/Космос
Правители,onym,Час Быка,1,635,0.0,0.0,Нейтр/Космос
Цоама,onym,Час Быка,1,636,0.0,0.0,Нейтр/Космос
Глаз,onym,Час Быка,1,637,0.0,0.0,Нейтр/Космос
Тысячелетия,onym,Час Быка,1,638,0.0,0.0,Нейтр/Космос
Пришельцам,onym,Час Быка,1,639,0.0005896226415094339,0.0,Нейтр/Космос
Техник,onym,Час Быка,1,639,0.0005896226415094339,0.0,Нейтр/Космос
Обитель,onym,Час Быка,1,640,0.0,0.0,Нейтр/Космос
Население,onym,Час Быка,1,556,0.0011792452830188679,0.0,Нейтр/Космос
Понятие,onym,Час Быка,1,556,0.0011792452830188679,0.0,Нейтр/Космос
Результаты,onym,Час Быка,1,641,0.0,0.0,Нейтр/Космос
Здоровья,onym,Час Быка,1,326,0.004127358490566038,1.6896055466768438e-07,Нейтр/Космос
Звездоплаванья,onym,Час Быка,1,326,0.004127358490566038,1.6896055466768438e-07,Нейтр/Космос
Распоряжения,onym,Час Быка,1,326,0.004127358490566038,1.6896055466768438e-07,Нейтр/Космос
Академиями,onym,Час Быка,1,326,0.004127358490566038,1.6896055466768438e-07,Нейтр/Космос
Побледнев,onym,Час Быка,1,642,0.0005896226415094339,0.0,Нейтр/Космос
Чагасу,onym,Час Быка,1,642,0.0005896226415094339,0.0,Торманс
Смотря,onym,Час Быка,1,643,0.0,0.0,Нейтр/Космос
Ложь,onym,Час Быка,1,644,0.0,0.0,Нейтр/Космос
Могущество,onym,Час Быка,1,645,0.0,0.0,Нейтр/Космос
Представление,onym,Час Быка,1,646,0.0,0.0,Нейтр/Космос
Мнения,onym,Час Быка,1,44,0.0005896226415094339,0.0,Нейтр/Космос
Фанатик,onym,Час Быка,1,647,0.0,0.0,Нейтр/Космос
Шаг,onym,Час Быка,1,648,0.0,0.0,Нейтр/Космос
Дарвин,onym,Час Быка,1,649,0.0,0.0,Нейтр/Космос
Вернадский,onym,Час Быка,1,650,0.0,0.0,Нейтр/Космос
Бросим,onym,Час Быка,1,651,0.0,0.0,Нейтр/Космос
Зерно,onym,Час Быка,1,652,0.0,0.0,Нейтр/Космос
Обители,onym,Час Быка,1,653,0.0,0.0,Нейтр/Космос
Стражи,onym,Час Быка,1,654,0.0023584905660377358,2.319066436615277e-06,Нейтр/Космос
Отзвук,onym,Час Быка,1,654,0.0023584905660377358,2.319066436615277e-06,Нейтр/Космос
Громада,onym,Час Быка,1,654,0.0023584905660377358,2.319066436615277e-06,Нейтр/Космос
Иммунизацию,onym,Час Быка,1,655,0.0011792452830188679,0.0,Нейтр/Космос
Лика,onym,Час Быка,1,655,0.0011792452830188679,0.0,Нейтр/Космос
Менту,onym,Час Быка,1,655,0.0011792452830188679,0.0,Нейтр/Космос
Анализ,onym,Час Быка,1,656,0.0,0.0,Нейтр/Космос
Догадка,onym,Час Быка,1,208,0.0005896226415094339,0.0,Нейтр/Космос
Зазвенели,onym,Час Быка,1,657,0.0005896226415094339,0.0,Нейтр/Космос
Нападение,onym,Час Быка,1,657,0.0011792452830188679,6.957199309845829e-07,Нейтр/Космос
Аталом,onym,Час Быка,1,657,0.0005896226415094339,0.0,Нейтр/Космос
Шлемов,onym,Час Быка,1,658,0.0005896226415094339,0.0,Нейтр/Космос
Нападения,onym,Час Быка,1,658,0.0005896226415094339,0.0,Нейтр/Космос
Произведения,onym,Час Быка,1,659,0.0011792452830188679,0.0,Нейтр/Космос
Наследство,onym,Час Быка,1,659,0.0011792452830188679,0.0,Нейтр/Космос
Изобилие,onym,Час Быка,1,659,0.0011792452830188679,0.0,Нейтр/Космос
Норина,onym,Час Быка,1,660,0.0005896226415094339,0.0,Нейтр/Космос
Глаза,onym,Сердце Змеи,1,660,0.0005896226415094339,0.0,Нейтр/Космос
Воздух,onym,Час Быка,1,661,0.0,0.0,Нейтр/Космос
Шорты,onym,Час Быка,1,662,0.0,0.0,Нейтр/Космос
Эвизой,onym,Час Быка,1,663,0.0,0.0,Нейтр/Космос
Безлюдье,onym,Час Быка,1,664,0.0,0.0,Нейтр/Космос
Данте,onym,Час Быка,1,73,0.0005896226415094339,0.0,Нейтр/Космос
Сатаны,onym,Час Быка,1,214,0.0005896226415094339,0.0,Нейтр/Космос
Ученые,onym,Сердце Змеи,1,214,0.001768867924528302,0.005640957325145709,Нейтр/Космос
Маркс,onym,Час Быка,1,665,0.0,0.0,Нейтр/Космос
Мани,onym,Час Быка,1,666,0.0,0.0,Нейтр/Космос
Рома,onym,Час Быка,1,65,0.0011792452830188679,0.0,Нейтр/Космос
Эре,onym,Час Быка,1,65,0.0011792452830188679,0.0,Нейтр/Космос
Алдис,onym,Час Быка,1,667,0.0,0.0,Нейтр/Космос
Эйнштейнов,onym,Час Быка,1,668,0.0,0.0,Нейтр/Космос
Приспособление,onym,Час Быка,1,669,0.0,0.0,Нейтр/Космос
Черепахи,onym,Час Быка,1,670,0.0,0.0,Нейтр/Космос
Инфернальность,onym,Час Быка,1,671,0.0,0.0,Нейтр/Космос
Мотивация,onym,Час Быка,1,672,0.0,0.0,Нейтр/Космос
Впечатление,onym,Час Быка,1,673,0.0,0.0,Нейтр/Космос
Сопротивление,onym,Час Быка,1,674,0.0,0.0,Нейтр/Космос
Одиночество,onym,Час Быка,1,675,0.0005896226415094339,0.0,Нейтр/Космос
Унижение,onym,Час Быка,1,675,0.0005896226415094339,0.0,Нейтр/Космос
Цоам,onym,Час Быка,1,676,0.0,0.0,Нейтр/Космос
Снижение,onym,Час Быка,1,677,0.0,0.0,Нейтр/Космос
Облака,onym,Час Быка,1,678,0.0,0.0,Нейтр/Космос
Жители,onym,Час Быка,1,104,0.0005896226415094339,0.0,Нейтр/Космос
Родичи,onym,Час Быка,1,679,0.0,0.0,Нейтр/Космос
Оратор,onym,Час Быка,1,680,0.0,0.0,Нейтр/Космос
Конец,onym,Сердце Змеи,1,498,0.0047169811320754715,4.1743195859074974e-05,Нейтр/Космос
Текст,onym,Сердце Змеи,1,498,0.005306603773584905,2.550973080276804e-06,Нейтр/Космос
Литрес,onym,Сердце Змеи,1,498,0.005306603773584905,2.550973080276804e-06,Нейтр/Космос
Visa,onym,Сердце Змеи,1,498,0.005896226415094339,9.48498172575648e-06,Нейтр/Космос
Maestro,onym,Сердце Змеи,1,498,0.005896226415094339,9.48498172575648e-06,Нейтр/Космос
Яндекс,onym,Сердце Змеи,1,498,0.003537735849056604,1.3914398619691657e-07,Нейтр/Космос
Деньги,onym,Сердце Змеи,1,498,0.003537735849056604,1.3914398619691657e-07,Нейтр/Космос
Сноски,onym,Час Быка,1,498,0.0023584905660377358,6.980389974211983e-06,Нейтр/Космос
Энтропии,onym,Сердце Змеи,1,214,0.004127358490566038,7.799793448482706e-05,Нейтр/Космос
Слова,onym,Сердце Змеи,1,214,0.004127358490566038,7.799793448482706e-05,Нейтр/Космос
Вихри,onym,Сердце Змеи,1,214,0.001768867924528302,0.0,Нейтр/Космос
Кари,onym,Сердце Змеи,1,681,0.0023584905660377358,0.0,Нейтр/Космос
Рам,onym,Сердце Змеи,1,681,0.0023584905660377358,0.0,Нейтр/Космос
Теллур,onym,Сердце Змеи,1,681,0.0029481132075471696,4.638132873230552e-07,Нейтр/Космос
Мут,onym,Сердце Змеи,1,681,0.0029481132075471696,4.638132873230552e-07,Нейтр/Космос
Анг,onym,Сердце Змеи,1,681,0.0029481132075471696,4.638132873230552e-07,Нейтр/Космос
Тэй,onym,Сердце Змеи,1,681,0.001768867924528302,0.0,Нейтр/Космос
Эрон,onym,Сердце Змеи,1,682,0.0,0.0,Нейтр/Космос
Теллуре,onym,Сердце Змеи,1,683,0.0011792452830188679,0.0,Нейтр/Космос
Серпентис,onym,Сердце Змеи,1,683,0.0023584905660377358,6.957199309845829e-07,Нейтр/Космос
Унук,onym,Сердце Змеи,1,683,0.001768867924528302,0.0,Нейтр/Космос
Хай,onym,Сердце Змеи,1,683,0.001768867924528302,0.0,Нейтр/Космос
Раздвиньте,onym,Сердце Змеи,1,44,0.0005896226415094339,0.0,Нейтр/Космос
Альфекка,onym,Сердце Змеи,1,85,0.001768867924528302,0.0,Нейтр/Космос
Короне,onym,Сердце Змеи,1,85,0.001768867924528302,0.0,Нейтр/Космос
Гемма,onym,Сердце Змеи,1,85,0.001768867924528302,0.0,Нейтр/Космос
Звездолетчики,onym,Сердце Змеи,1,24,0.001768867924528302,0.009698134416033215,Нейтр/Космос
Расчеты,onym,Сердце Змеи,1,24,0.001768867924528302,0.0,Нейтр/Космос
Теллура,onym,Сердце Змеи,1,214,0.0011792452830188679,0.005761548779849704,Нейтр/Космос
Альфу,onym,Сердце Змеи,1,85,0.005896226415094339,1.7392998274614572e-07,Нейтр/Космос
Проксиму,onym,Сердце Змеи,1,85,0.005896226415094339,1.7392998274614572e-07,Нейтр/Космос
Барнарда,onym,Сердце Змеи,1,85,0.005896226415094339,1.7392998274614572e-07,Нейтр/Космос
Тау,onym,Сердце Змеи,1,85,0.005306603773584905,0.0,Нейтр/Космос
Кита,onym,Сердце Змеи,1,85,0.005306603773584905,0.0,Нейтр/Космос
Мирами,onym,Сердце Змеи,1,556,0.0011792452830188679,0.0,Нейтр/Космос
Анга,onym,Сердце Змеи,1,684,0.0,0.0,Нейтр/Космос
Капеллу,onym,Сердце Змеи,1,290,0.0029481132075471696,8.696499137307286e-07,Нейтр/Космос
Капеллы,onym,Сердце Змеи,1,290,0.0029481132075471696,8.696499137307286e-07,Нейтр/Космос
Арктуре,onym,Сердце Змеи,1,290,0.0023584905660377358,0.0,Нейтр/Космос
Зет-685,onym,Сердце Змеи,1,685,0.0,0.0,Нейтр/Космос
Мафусаилы,onym,Сердце Змеи,1,686,0.0,0.0,Нейтр/Космос
Астролетчики,onym,Сердце Змеи,1,687,0.0,0.0,Нейтр/Космос
Тайна,onym,Сердце Змеи,1,688,0.0011792452830188679,0.0,Нейтр/Космос
Дан,onym,Сердце Змеи,1,688,0.0011792452830188679,0.0,Нейтр/Космос
Тайны,onym,Сердце Змеи,1,688,0.0029481132075471696,4.174319585907498e-06,Нейтр/Космос
Афра,onym,Сердце Змеи,1,688,0.001768867924528302,0.0,Нейтр/Космос
Деви,onym,Сердце Змеи,1,688,0.001768867924528302,0.0,Нейтр/Космос
Афре,onym,Сердце Змеи,1,688,0.001768867924528302,0.0,Нейтр/Космос
Указатели,onym,Сердце Змеи,1,119,0.0011792452830188679,0.0,Нейтр/Космос
Тень,onym,Сердце Змеи,1,119,0.0023584905660377358,3.8264596204152056e-06,Нейтр/Космос
Библиотека,onym,Сердце Змеи,1,119,0.0011792452830188679,0.0,Нейтр/Космос
Сима,onym,Сердце Змеи,1,310,0.0011792452830188679,0.0,Нейтр/Космос
Тина,onym,Сердце Змеи,1,310,0.0011792452830188679,0.0,Нейтр/Космос
Противоречия,onym,Сердце Змеи,1,689,0.0005896226415094339,0.0,Нейтр/Космос
Удар,onym,Сердце Змеи,1,689,0.0005896226415094339,0.0,Нейтр/Космос
Сим,onym,Сердце Змеи,1,546,0.0005896226415094339,0.0,Нейтр/Космос
Гной,onym,Сердце Змеи,1,690,0.0011792452830188679,0.0,Нейтр/Космос
Больной,onym,Сердце Змеи,1,690,0.0011792452830188679,0.0,Нейтр/Космос
Операция,onym,Сердце Змеи,1,690,0.0011792452830188679,0.0,Нейтр/Космос
Командиру,onym,Сердце Змеи,1,691,0.0005896226415094339,0.0,Нейтр/Космос
